#	Reference	Run Label	Condition	Fraction	Replicate	Quantity Correction Factor	Label	Color	File Name
40	FALSE	B240924_THP1_Mz1_1000nM_30min_r4_wz40SPD_dia_1068.d	MZ1_1000nM_30min	NA	4	1	MZ1_1000nM_30min	#FF7043	B240924_THP1_Mz1_1000nM_30min_r4_wz40SPD_dia_1068
41	FALSE	B240924_THP1_Mz1_1000nM_4h_r1_wz40SPD_dia_989.d	MZ1_1000nM_4h	NA	1	1	MZ1_1000nM_4h	#D84315	B240924_THP1_Mz1_1000nM_4h_r1_wz40SPD_dia_989
42	FALSE	B240924_THP1_Mz1_1000nM_4h_r2_wz40SPD_dia_1013.d	MZ1_1000nM_4h	NA	2	1	MZ1_1000nM_4h	#D84315	B240924_THP1_Mz1_1000nM_4h_r2_wz40SPD_dia_1013
43	FALSE	B240924_THP1_Mz1_1000nM_4h_r3_wz40SPD_dia_1037.d	MZ1_1000nM_4h	NA	3	1	MZ1_1000nM_4h	#D84315	B240924_THP1_Mz1_1000nM_4h_r3_wz40SPD_dia_1037
44	FALSE	B240924_THP1_Mz1_1000nM_4h_r4_wz40SPD_dia_1082.d	MZ1_1000nM_4h	NA	4	1	MZ1_1000nM_4h	#D84315	B240924_THP1_Mz1_1000nM_4h_r4_wz40SPD_dia_1082
45	FALSE	B240924_THP1_Mz1_1000nM_8h_r1_wz40SPD_dia_993.d	MZ1_1000nM_8h	NA	1	1	MZ1_1000nM_8h	#BF360C	B240924_THP1_Mz1_1000nM_8h_r1_wz40SPD_dia_993
46	FALSE	B240924_THP1_Mz1_1000nM_8h_r2_wz40SPD_dia_1017.d	MZ1_1000nM_8h	NA	2	1	MZ1_1000nM_8h	#BF360C	B240924_THP1_Mz1_1000nM_8h_r2_wz40SPD_dia_1017
47	FALSE	B240924_THP1_Mz1_1000nM_8h_r3_wz40SPD_dia_1041.d	MZ1_1000nM_8h	NA	3	1	MZ1_1000nM_8h	#BF360C	B240924_THP1_Mz1_1000nM_8h_r3_wz40SPD_dia_1041
48	FALSE	B240924_THP1_Mz1_1000nM_8h_r4_wz40SPD_dia_1086.d	MZ1_1000nM_8h	NA	4	1	MZ1_1000nM_8h	#BF360C	B240924_THP1_Mz1_1000nM_8h_r4_wz40SPD_dia_1086
49	FALSE	B240924_THP1_Mz1_100nM_1h_r1_wz40SPD_dia_980.d	MZ1_100nM_1h	NA	1	1	MZ1_100nM_1h	#00ACC1	B240924_THP1_Mz1_100nM_1h_r1_wz40SPD_dia_980
50	FALSE	B240924_THP1_Mz1_100nM_1h_r2_wz40SPD_dia_1004.d	MZ1_100nM_1h	NA	2	1	MZ1_100nM_1h	#00ACC1	B240924_THP1_Mz1_100nM_1h_r2_wz40SPD_dia_1004
51	FALSE	B240924_THP1_Mz1_100nM_1h_r3_wz40SPD_dia_1028.d	MZ1_100nM_1h	NA	3	1	MZ1_100nM_1h	#00ACC1	B240924_THP1_Mz1_100nM_1h_r3_wz40SPD_dia_1028
52	FALSE	B240924_THP1_Mz1_100nM_1h_r4_wz40SPD_dia_1071.d	MZ1_100nM_1h	NA	4	1	MZ1_100nM_1h	#00ACC1	B240924_THP1_Mz1_100nM_1h_r4_wz40SPD_dia_1071
53	FALSE	B240924_THP1_Mz1_100nM_24h_r1_wz40SPD_dia_996.d	MZ1_100nM_24h	NA	1	1	MZ1_100nM_24h	#4DD0E1	B240924_THP1_Mz1_100nM_24h_r1_wz40SPD_dia_996
54	FALSE	B240924_THP1_Mz1_100nM_24h_r2_wz40SPD_dia_1020.d	MZ1_100nM_24h	NA	2	1	MZ1_100nM_24h	#4DD0E1	B240924_THP1_Mz1_100nM_24h_r2_wz40SPD_dia_1020
55	FALSE	B240924_THP1_Mz1_100nM_24h_r3_wz40SPD_dia_1044.d	MZ1_100nM_24h	NA	3	1	MZ1_100nM_24h	#4DD0E1	B240924_THP1_Mz1_100nM_24h_r3_wz40SPD_dia_1044
56	FALSE	B240924_THP1_Mz1_100nM_24h_r4_wz40SPD_dia_1089.d	MZ1_100nM_24h	NA	4	1	MZ1_100nM_24h	#4DD0E1	B240924_THP1_Mz1_100nM_24h_r4_wz40SPD_dia_1089
57	FALSE	B240924_THP1_Mz1_100nM_2h_r1_wz40SPD_dia_984.d	MZ1_100nM_2h	NA	1	1	MZ1_100nM_2h	#00838F	B240924_THP1_Mz1_100nM_2h_r1_wz40SPD_dia_984
58	FALSE	B240924_THP1_Mz1_100nM_2h_r2_wz40SPD_dia_1008.d	MZ1_100nM_2h	NA	2	1	MZ1_100nM_2h	#00838F	B240924_THP1_Mz1_100nM_2h_r2_wz40SPD_dia_1008
59	FALSE	B240924_THP1_Mz1_100nM_2h_r3_wz40SPD_dia_1032.d	MZ1_100nM_2h	NA	3	1	MZ1_100nM_2h	#00838F	B240924_THP1_Mz1_100nM_2h_r3_wz40SPD_dia_1032
60	FALSE	B240924_THP1_Mz1_100nM_2h_r4_wz40SPD_dia_1075.d	MZ1_100nM_2h	NA	4	1	MZ1_100nM_2h	#00838F	B240924_THP1_Mz1_100nM_2h_r4_wz40SPD_dia_1075
61	FALSE	B240924_THP1_Mz1_100nM_30min_r1_wz40SPD_dia_976.d	MZ1_100nM_30min	NA	1	1	MZ1_100nM_30min	#26C6DA	B240924_THP1_Mz1_100nM_30min_r1_wz40SPD_dia_976
